,order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,address
1058,1477488,344586,Sushi of Gari 46,Japanese,12.56,Weekend,4,20,22,"Sushi of Gari, 347, West 46th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States"
1059,1477236,1311,Chipotle Mexican Grill $1.99 Delivery,Mexican,16.1,Weekend,Not given,22,26,
1060,1478392,77511,Parm,Italian,21.93,Weekend,4,22,25,"پارم, دهستان عشرستاق, بخش یانه سر, شهرستان بهشهر, استان مازندران, ایران"
1061,1476940,197633,Sushi of Gari 46,Japanese,5.77,Weekday,4,32,24,"Sushi of Gari, 347, West 46th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States"
1062,1477671,393765,Nobu Next Door,Japanese,6.02,Weekend,5,33,24,
1063,1476742,92096,Aurora,Italian,6.74,Weekday,Not given,30,26,"Aurora, Aurora Township, Kane County, Illinois, United States"
1064,1478177,80683,Blue Ribbon Sushi,Japanese,11.59,Weekend,4,22,18,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1065,1477035,141496,Dickson's Farmstand Meats,American,33.03,Weekend,5,35,20,"Dickson's Farmstand Meats, West 16th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States"
1066,1477923,75115,RedFarm Hudson,Chinese,33.03,Weekend,3,32,19,"RedFarm, 529, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States"
1067,1478054,170221,Shake Shack,American,5.72,Weekend,Not given,24,19,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1068,1477590,145952,Blue Ribbon Sushi,Japanese,29.15,Weekday,Not given,26,24,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1069,1477984,353676,indikitch,Indian,14.07,Weekend,4,20,30,"Indikitch, 25, West 23rd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10010, United States"
1070,1476828,52832,Donburi-ya,Japanese,6.64,Weekday,Not given,21,29,"Donburi-Ya, 789, Victoria Street, Hamilton Central, Hamilton City, Waikato, 3204, New Zealand/Aotearoa"
1071,1477234,91817,Melt Shop,American,9.6,Weekend,5,30,16,"Melt Shop, West Road, Village at Newtown, Newtown Township, Bucks County, Pennsylvania, 18940, United States"
1072,1477829,164529,Blue Ribbon Sushi,Japanese,9.32,Weekend,4,32,18,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1073,1477191,93797,ilili Restaurant,Middle Eastern,25.22,Weekday,5,25,33,"ilili Restaurant, 39, Wedal Road, Cathays, Cardiff, Cymru / Wales, CF14 3QX, United Kingdom"
1074,1477509,382076,Shake Shack,American,16.93,Weekend,Not given,25,26,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1075,1477950,301032,Blue Ribbon Fried Chicken,American,16.44,Weekend,4,24,16,"Blue Ribbon Fried Chicken, 28, East 1st Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1076,1476679,241719,Blue Ribbon Sushi Izakaya,Japanese,14.41,Weekend,5,22,20,
1077,1478388,285143,Pepe Rosso To Go,Italian,12.13,Weekend,4,25,18,
1078,1478078,54608,Tamarind TriBeCa,Indian,22.26,Weekend,5,34,15,"Tamarind, Franklin Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10005, United States"
1079,1477443,105903,Shake Shack,American,24.3,Weekday,4,35,29,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1080,1477272,143984,The Smile,American,12.27,Weekday,Not given,32,24,"The Smile, ถนนเสริมสุข, ช้างเผือก, เชียงใหม่, ป่าแดด, อำเภอสารภี, 50030, ประเทศไทย"
1081,1476868,122609,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,Not given,33,23,
1082,1478432,331143,Waverly Diner,American,14.6,Weekday,3,20,32,"Waverly Diner, 385, 6th Avenue, University Village, West Village, Manhattan, New York County, City of New York, New York, 10011, United States"
1083,1476988,94115,Moonstruck on Second,American,14.94,Weekend,5,27,20,
1084,1476762,367111,Blue Ribbon Sushi Bar & Grill,Japanese,16.54,Weekend,Not given,27,17,"Blue Ribbon Sushi Bar & Grill, Red Rock Resort, Summerlin South, Clark County, Nevada, 89135, United States"
1085,1477925,347181,RedFarm Hudson,Chinese,11.64,Weekend,Not given,34,18,"RedFarm, 529, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States"
1086,1478145,42461,Melt Shop,American,11.69,Weekday,4,21,27,"Melt Shop, West Road, Village at Newtown, Newtown Township, Bucks County, Pennsylvania, 18940, United States"
1087,1477042,209179,RedFarm Broadway,Chinese,6.74,Weekend,Not given,31,27,"RedFarm, 2170, Broadway, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States"
1088,1476834,176622,Cafe Mogador,Middle Eastern,9.22,Weekend,Not given,23,15,"Cafe Mogador, 133, Wythe Avenue, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11249, United States"
1089,1477446,88333,The Meatball Shop,American,5.77,Weekend,Not given,33,27,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1090,1477727,333311,Blue Ribbon Sushi Izakaya,Japanese,21.93,Weekend,Not given,35,26,
1091,1476812,83287,Shake Shack,American,9.02,Weekday,4,23,27,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1092,1477948,141550,Serafina Fabulous Pizza,Italian,22.8,Weekday,4,28,31,"Serafina Fabulous Pizza, Madison Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10037, United States"
1093,1477739,63096,Rubirosa,Italian,12.51,Weekend,5,21,15,"Rubirosa, La Ceiba, La Belén, Ciudad de Camagüey, Camagüey, 70700, Cuba"
1094,1476801,104130,Ravagh Persian Grill,Middle Eastern,14.07,Weekday,5,34,33,"Ravagh Persian Grill, 1135, 1st Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States"
1095,1477530,64754,The Kati Roll Company,Indian,5.34,Weekend,4,27,18,"The Kati Roll Company, 24, Poland Street, Soho, Islington, London, Greater London, England, W1F 8QL, United Kingdom"
1096,1478140,62730,Westville Hudson,American,29.1,Weekend,Not given,20,24,"Westville, 333, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States"
1097,1477398,87357,Five Guys Burgers and Fries,American,6.4,Weekday,5,23,32,"Five Guys, York Place, Seven Dials, Covent Garden, City of Westminster, Greater London, England, WC2N 5LH, United Kingdom"
1098,1477575,367800,Cafe Mogador,Middle Eastern,14.12,Weekend,Not given,24,24,"Cafe Mogador, 133, Wythe Avenue, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11249, United States"
1099,1477780,303409,TAO,Japanese,12.18,Weekend,Not given,23,24,"曹县, 菏泽市, 山东省, 中国"
1100,1477726,268958,Osteria Morini,Italian,19.45,Weekend,Not given,26,29,"Osteria Morini, 218, Lafayette Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States"
1101,1477703,121681,Momoya,Japanese,11.59,Weekend,5,20,21,"Momoya, Kindia, Guinée"
1102,1476631,57263,Nobu Next Door,Japanese,9.22,Weekend,Not given,29,23,
1103,1476822,284256,Empanada Mama (closed),Mexican,12.13,Weekend,5,21,22,
1104,1477869,125854,Shake Shack,American,15.76,Weekend,4,34,27,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1105,1478245,52832,Junoon,Indian,29.49,Weekend,5,23,17,"Junoon, 244-246, Ladypool Road, Moseley, Balsall Heath, Birmingham, West Midlands Combined Authority, England, B12 8JU, United Kingdom"
1106,1477250,41409,Nobu Next Door,Japanese,19.35,Weekend,4,28,30,
1107,1477591,97806,Shake Shack,American,31.43,Weekend,Not given,30,19,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1108,1477840,35309,Blue Ribbon Sushi,Japanese,19.4,Weekend,5,24,25,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1109,1477613,186473,Blue Ribbon Sushi,Japanese,11.69,Weekend,Not given,28,29,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1110,1477129,52832,Han Dynasty,Chinese,19.3,Weekend,Not given,34,21,"Han Dynasty, 123, Chestnut Street, Society Hill, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19106, United States"
1111,1476670,355970,The Meatball Shop,Italian,7.61,Weekend,3,20,26,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1112,1478155,5693,The Meatball Shop,Italian,8.3,Weekday,Not given,29,32,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1113,1477928,70709,RedFarm Hudson,Chinese,25.17,Weekend,Not given,21,17,"RedFarm, 529, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States"
1114,1478233,264707,TAO,Japanese,12.08,Weekday,3,24,26,"曹县, 菏泽市, 山东省, 中国"
1115,1477622,84087,The Meatball Shop,Italian,12.71,Weekday,5,29,33,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1116,1478130,114410,The Meatball Shop,Italian,12.18,Weekend,Not given,20,16,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1117,1477698,60835,Parm,Italian,29.35,Weekend,5,29,17,"پارم, دهستان عشرستاق, بخش یانه سر, شهرستان بهشهر, استان مازندران, ایران"
1118,1478080,312853,Five Guys Burgers and Fries,American,25.27,Weekend,5,27,29,"Five Guys, York Place, Seven Dials, Covent Garden, City of Westminster, Greater London, England, WC2N 5LH, United Kingdom"
1119,1477533,236739,Xi'an Famous Foods,Chinese,8.54,Weekend,5,29,30,"Xi'an Famous Foods, 8, Liberty Place, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10038, United States"
1120,1476729,396481,Han Dynasty,Chinese,29.15,Weekend,Not given,27,15,"Han Dynasty, 123, Chestnut Street, Society Hill, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19106, United States"
1121,1477980,385150,Blue Ribbon Sushi,Japanese,17.85,Weekend,Not given,28,18,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1122,1478019,106006,Blue Ribbon Sushi Izakaya,Japanese,16.1,Weekend,3,20,28,
1123,1477505,399832,The Kati Roll Company,Indian,14.07,Weekend,5,23,20,"The Kati Roll Company, 24, Poland Street, Soho, Islington, London, Greater London, England, W1F 8QL, United Kingdom"
1124,1477204,376578,Shake Shack,American,15.57,Weekday,4,34,25,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1125,1477988,82041,Parm,Italian,16.44,Weekend,4,23,22,"پارم, دهستان عشرستاق, بخش یانه سر, شهرستان بهشهر, استان مازندران, ایران"
1126,1478345,365871,Cafe de La Esquina,Mexican,16.06,Weekend,5,27,21,"Cafe de la esquina, Vélez Sarsfield, Centro, Barrio Centro, Las Varillas, Municipio de Las Varillas, Pedanía Sacanta, Departamento San Justo, Córdoba, X2400, Argentina"
1127,1478413,318689,Olive Garden,Italian,6.74,Weekend,5,23,19,"Olive Garden, Avsallar, Alanya, Antalya, Akdeniz Bölgesi, Türkiye"
1128,1476639,399172,Blue Ribbon Fried Chicken,American,14.07,Weekday,Not given,20,31,"Blue Ribbon Fried Chicken, 28, East 1st Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1129,1477985,325272,Cho Dang Gol,Korean,12.13,Weekend,4,29,16,"Cho Dang Gol, West 35th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States"
1130,1477198,86449,The Meatball Shop,Italian,8.54,Weekend,3,31,15,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1131,1476973,101746,Cafeteria,American,11.59,Weekend,Not given,24,19,"Cafétéria, 54, Boulevard Desgranges, Sceaux, Antony, Hauts-de-Seine, Île-de-France, France métropolitaine, 92330, France"
1132,1477961,167738,Jack's Wife Freda,Mediterranean,31.43,Weekend,5,34,20,"Jack's Wife Freda, Carmine Street, University Village, West Village, Manhattan, New York County, City of New York, New York, 10014, United States"
1133,1477092,144851,Benihana,Japanese,16.11,Weekend,Not given,25,29,"Benihana, 5-7, Calea Dorobanților, Sector 1, București, 010551, România"
1134,1477866,44706,Blue Ribbon Sushi,Japanese,9.41,Weekend,5,24,18,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1135,1478041,96456,67 Burger,American,29.05,Weekday,5,20,28,"Bürgermeister-Smidt-Straße, Mitte-Nord, Mitte, Stadtbezirk Bremerhaven-Nord, Bremerhaven, Bremen, 27568, Deutschland"
1136,1477860,209179,RedFarm Broadway,Chinese,5.87,Weekend,4,27,22,"RedFarm, 2170, Broadway, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States"
1137,1478232,77371,Blue Ribbon Sushi Bar & Grill,Japanese,12.18,Weekend,4,24,15,"Blue Ribbon Sushi Bar & Grill, Red Rock Resort, Summerlin South, Clark County, Nevada, 89135, United States"
1138,1477023,99288,Boqueria,Spanish,12.13,Weekday,Not given,33,28,"Boqueria, Viktor Rydbergsgatan, Lorensberg, Centrum, Göteborg, Göteborgs Stad, Västra Götalands län, 412 56, Sverige"
1139,1477455,38336,Rubirosa,Italian,16.2,Weekend,4,21,27,"Rubirosa, La Ceiba, La Belén, Ciudad de Camagüey, Camagüey, 70700, Cuba"
1140,1477709,110461,Blue Ribbon Sushi,Japanese,5.97,Weekend,3,31,30,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1141,1477263,291667,Shake Shack,American,12.23,Weekday,5,35,25,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1142,1477242,63890,Blue Ribbon Sushi,Japanese,14.12,Weekday,5,35,33,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1143,1476788,310706,Parm,Italian,6.74,Weekday,5,25,30,"پارم, دهستان عشرستاق, بخش یانه سر, شهرستان بهشهر, استان مازندران, ایران"
1144,1477783,73895,RedFarm Broadway,Chinese,19.4,Weekend,5,24,25,"RedFarm, 2170, Broadway, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States"
1145,1478231,141732,Blue Ribbon Fried Chicken,American,12.13,Weekend,Not given,35,29,"Blue Ribbon Fried Chicken, 28, East 1st Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1146,1476798,110858,Burger Joint,American,14.16,Weekend,4,28,28,"Burger Joint, Holmens gate, Ruseløkka, Frogner, Oslo, 0250, Norge"
1147,1477432,345798,Yama Japanese Restaurant,Japanese,12.13,Weekend,Not given,26,26,"Yama Japanese Restaurant, Fayette Street, Morgantown, Monongalia County, West Virginia, 26505, United States"
1148,1478044,354719,Jack's Wife Freda,Mediterranean,31.38,Weekend,Not given,28,18,"Jack's Wife Freda, Carmine Street, University Village, West Village, Manhattan, New York County, City of New York, New York, 10014, United States"
1149,1477789,185355,Sushi Samba,Japanese,22.85,Weekday,5,21,32,"Sushi Samba, Los Olmos, La Pincoya, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 9362427, Chile"
1150,1477736,361701,Westville Hudson,American,32.93,Weekend,5,30,20,"Westville, 333, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States"
1151,1478235,114234,The Meatball Shop,Italian,19.4,Weekend,Not given,20,16,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
